data,cliente_id,produto,categoria,estado,quantidade,preco,faturamento
2024-05-03,4002,Notebook,Eletrônicos,SP,2,2297.39,4594.78
2023-09-07,2154,Cadeira,Casa,BA,2,4984.64,9969.28
2025-04-05,4859,Cadeira,Casa,RJ,3,4247.39,12742.170000000002
2023-09-29,1962,Fone,Eletrônicos,MG,4,4236.7,16946.8
2024-08-27,3198,Mesa,Casa,RJ,4,4488.53,17954.12
2025-01-14,3761,Fone,Eletrônicos,RS,3,1063.42,3190.26
2025-12-20,1013,Cadeira,Casa,MG,5,350.36,1751.8000000000002
2024-04-25,3436,Cadeira,Casa,RS,1,4152.1,4152.1
2024-11-27,3995,Fone,Eletrônicos,SC,4,399.02,1596.08
2023-01-22,2911,Notebook,Eletrônicos,BA,5,1906.93,9534.65
2023-02-24,4979,Teclado,Eletrônicos,SC,3,3197.97,9593.91
2025-08-16,2327,Monitor,Eletrônicos,RS,3,3268.25,9804.75
2024-11-30,4142,Teclado,Eletrônicos,SC,4,724.31,2897.24
2024-12-29,3927,Cadeira,Casa,BA,1,393.95,393.95
2024-01-25,1029,Teclado,Eletrônicos,MG,1,3112.89,3112.89
2025-02-25,1227,Notebook,Eletrônicos,MG,1,3633.09,3633.09
2024-01-01,1602,Fone,Eletrônicos,RS,1,2707.17,2707.17
2023-11-28,3372,Monitor,Eletrônicos,PR,3,3891.07,11673.210000000001
2023-05-20,3188,Notebook,Eletrônicos,SC,1,4328.41,4328.41
2024-03-14,2220,Monitor,Eletrônicos,BA,1,617.55,617.55
2023-10-01,3509,Mouse,Eletrônicos,RJ,5,3023.4,15117.0
2024-09-04,4822,Notebook,Eletrônicos,SC,2,3653.02,7306.04
2025-11-24,1315,Teclado,Eletrônicos,SC,4,674.01,2696.04
2025-09-04,1406,Mesa,Casa,BA,3,832.99,2498.9700000000003
2023-02-06,2115,Teclado,Eletrônicos,RJ,4,2006.71,8026.84
2025-05-07,1929,Monitor,Eletrônicos,SC,2,1211.83,2423.66
2025-09-26,3146,Notebook,Eletrônicos,MG,4,2858.99,11435.96
2023-05-21,1851,Celular,Eletrônicos,RJ,5,3142.63,15713.150000000001
2024-03-09,1780,Fone,Eletrônicos,RS,1,774.39,774.39
2023-01-06,2278,Notebook,Eletrônicos,RJ,1,3055.05,3055.05
2025-01-26,2789,Mesa,Casa,PR,5,4075.84,20379.2
2025-05-01,3968,Notebook,Eletrônicos,RS,5,1550.23,7751.15
2023-12-06,3030,Cadeira,Casa,PR,1,3968.03,3968.03
2025-09-25,1291,Cadeira,Casa,SC,5,4635.76,23178.800000000003
2023-08-28,3008,Cadeira,Casa,BA,5,1587.04,7935.2
2023-04-18,2902,Monitor,Eletrônicos,PR,1,2236.0,2236.0
2023-09-13,3081,Teclado,Eletrônicos,RS,1,1614.3,1614.3
2023-09-29,4145,Mouse,Eletrônicos,RJ,1,2897.58,2897.58
2024-02-18,1897,Teclado,Eletrônicos,PR,1,1368.57,1368.57
2024-10-27,1647,Celular,Eletrônicos,MG,1,1161.68,1161.68
2025-03-07,2710,Fone,Eletrônicos,RS,2,1588.06,3176.12
2025-02-10,4131,Monitor,Eletrônicos,RJ,4,1214.67,4858.68
2025-12-04,2101,Teclado,Eletrônicos,RJ,1,3591.35,3591.35
2025-04-10,4909,Mouse,Eletrônicos,SP,3,1476.73,4430.1900000000005
2024-11-12,2867,Monitor,Eletrônicos,SC,1,3199.34,3199.34
2025-01-20,2600,Teclado,Eletrônicos,MG,1,1079.76,1079.76
2024-06-08,2967,Teclado,Eletrônicos,PR,3,1653.22,4959.66
2024-10-10,3696,Cadeira,Casa,SP,1,4464.85,4464.85
2025-10-06,4431,Cadeira,Casa,SP,3,3355.56,10066.68
2023-01-27,3571,Cadeira,Casa,SP,4,2103.23,8412.92
2023-09-24,1496,Fone,Eletrônicos,BA,1,2581.9,2581.9
2025-02-24,1391,Notebook,Eletrônicos,MG,5,4748.81,23744.050000000003
2023-10-30,2446,Celular,Eletrônicos,MG,4,2754.05,11016.2
2024-02-28,1948,Fone,Eletrônicos,BA,2,1488.18,2976.36
2023-12-05,1094,Mesa,Casa,SP,3,263.7,791.0999999999999
2025-01-12,4133,Cadeira,Casa,RS,2,3201.59,6403.18
2025-08-28,1459,Teclado,Eletrônicos,MG,5,4524.29,22621.45
2025-10-16,1847,Teclado,Eletrônicos,RJ,3,2694.87,8084.61
2024-11-10,1567,Celular,Eletrônicos,BA,2,4501.25,9002.5
2024-05-31,4882,Monitor,Eletrônicos,SC,3,2469.4,7408.200000000001
2024-05-22,1211,Notebook,Eletrônicos,RS,3,833.35,2500.05
2024-11-08,2228,Mesa,Casa,PR,5,4923.25,24616.25
2024-12-15,1358,Cadeira,Casa,RJ,4,4848.18,19392.72
2024-12-20,2565,Notebook,Eletrônicos,RS,2,4296.68,8593.36
2024-07-22,2182,Mouse,Eletrônicos,RJ,5,1788.3,8941.5
2025-06-28,3705,Notebook,Eletrônicos,SP,1,834.63,834.63
2025-08-16,3292,Teclado,Eletrônicos,BA,4,4425.34,17701.36
2024-09-08,2425,Mesa,Casa,MG,4,3236.15,12944.6
2024-08-27,4629,Teclado,Eletrônicos,RJ,3,1966.73,5900.1900000000005
2025-02-24,3079,Notebook,Eletrônicos,MG,3,4916.74,14750.22
2024-09-07,1460,Monitor,Eletrônicos,RS,3,2270.23,6810.6900000000005
2025-11-10,3530,Notebook,Eletrônicos,BA,5,3979.16,19895.8
2025-07-30,3279,Teclado,Eletrônicos,RJ,4,2485.83,9943.32
2023-06-30,4408,Cadeira,Casa,SC,5,1093.99,5469.95
2024-03-12,4777,Cadeira,Casa,BA,4,381.56,1526.24
2024-04-01,3032,Notebook,Eletrônicos,BA,2,4082.18,8164.36
2023-10-08,2252,Celular,Eletrônicos,BA,5,232.26,1161.3
2024-05-03,3205,Mesa,Casa,RS,5,1174.08,5870.4
2024-02-09,3683,Teclado,Eletrônicos,RS,1,1799.74,1799.74
2023-08-11,2779,Fone,Eletrônicos,PR,4,3866.0,15464.0
2023-02-22,4096,Celular,Eletrônicos,SP,4,4149.49,16597.96
2024-09-09,2210,Celular,Eletrônicos,SC,1,2287.47,2287.47
2025-05-21,3899,Notebook,Eletrônicos,MG,2,1434.43,2868.86
2023-03-03,2333,Fone,Eletrônicos,MG,1,3571.88,3571.88
2023-05-18,1005,Mouse,Eletrônicos,RJ,5,1222.76,6113.8
2023-10-21,1139,Fone,Eletrônicos,SP,3,4281.88,12845.64
2023-03-21,2661,Mesa,Casa,RS,1,1531.25,1531.25
2024-08-19,2513,Teclado,Eletrônicos,MG,4,3751.79,15007.16
2023-03-10,4316,Mesa,Casa,RS,4,4141.23,16564.92
2023-02-27,3964,Teclado,Eletrônicos,SC,1,2124.46,2124.46
2024-11-28,2828,Teclado,Eletrônicos,SC,5,4276.34,21381.7
2024-05-07,2606,Cadeira,Casa,RJ,2,1161.38,2322.76
2023-09-27,2312,Celular,Eletrônicos,PR,4,4308.62,17234.48
2023-05-10,4042,Teclado,Eletrônicos,BA,1,2316.72,2316.72
2023-05-05,4336,Notebook,Eletrônicos,MG,3,3938.93,11816.789999999999
2024-03-23,3767,Monitor,Eletrônicos,BA,1,753.54,753.54
2023-12-14,1785,Teclado,Eletrônicos,RS,2,808.31,1616.62
2024-12-08,3536,Notebook,Eletrônicos,MG,5,3374.73,16873.65
2024-12-08,3976,Fone,Eletrônicos,SC,3,490.54,1471.6200000000001
2025-01-19,3181,Mouse,Eletrônicos,BA,5,3563.56,17817.8
2023-04-02,4017,Mesa,Casa,RJ,4,4706.36,18825.44
2025-10-10,4038,Fone,Eletrônicos,BA,5,4087.01,20435.050000000003
2023-05-11,3170,Monitor,Eletrônicos,RJ,4,4380.91,17523.64
2025-06-27,3298,Celular,Eletrônicos,SC,1,1146.76,1146.76
2023-07-03,2496,Mouse,Eletrônicos,RS,2,2788.88,5577.76
2025-01-02,1438,Mouse,Eletrônicos,PR,1,2729.12,2729.12
2024-11-30,2850,Notebook,Eletrônicos,BA,4,508.03,2032.12
2024-11-22,3011,Celular,Eletrônicos,SC,2,2468.96,4937.92
2024-02-23,2912,Cadeira,Casa,RJ,2,803.54,1607.08
2025-10-27,3541,Celular,Eletrônicos,RJ,1,980.01,980.01
2025-10-14,4804,Fone,Eletrônicos,BA,3,1343.77,4031.31
2023-09-15,2777,Mouse,Eletrônicos,MG,1,986.4,986.4
2023-06-27,3999,Monitor,Eletrônicos,RJ,5,4506.71,22533.55
2025-08-21,1702,Notebook,Eletrônicos,SC,3,3975.44,11926.32
2024-11-16,2207,Notebook,Eletrônicos,PR,4,1884.91,7539.64
2024-02-05,4187,Mesa,Casa,SC,4,4395.76,17583.04
2024-03-27,2735,Celular,Eletrônicos,RS,5,3489.92,17449.6
2024-02-11,1874,Monitor,Eletrônicos,SC,2,3673.91,7347.82
2024-02-19,2498,Cadeira,Casa,SP,1,4385.64,4385.64
2025-06-20,2800,Teclado,Eletrônicos,BA,1,852.67,852.67
2023-09-13,1770,Notebook,Eletrônicos,RS,1,4215.14,4215.14
2025-08-28,4521,Celular,Eletrônicos,PR,1,4985.42,4985.42
2024-09-26,4149,Fone,Eletrônicos,SP,1,2264.0,2264.0
2025-03-04,2408,Celular,Eletrônicos,SP,1,1584.64,1584.64
2023-11-02,2430,Teclado,Eletrônicos,PR,3,219.43,658.29
2023-10-07,3523,Mouse,Eletrônicos,PR,2,3839.66,7679.32
2023-12-07,1634,Monitor,Eletrônicos,RJ,5,522.7,2613.5
2025-02-02,2049,Fone,Eletrônicos,MG,1,3876.71,3876.71
2025-09-12,2584,Fone,Eletrônicos,PR,2,447.02,894.04
2025-03-05,4514,Celular,Eletrônicos,RJ,3,4690.14,14070.420000000002
2024-07-10,2173,Fone,Eletrônicos,SP,3,1460.01,4380.03
2025-04-12,3943,Mesa,Casa,SC,4,3873.71,15494.84
2024-10-12,3054,Teclado,Eletrônicos,SP,3,3369.01,10107.03
2025-09-25,3011,Celular,Eletrônicos,PR,3,2307.17,6921.51
2024-07-10,2703,Cadeira,Casa,RJ,4,429.66,1718.64
2025-10-15,2485,Notebook,Eletrônicos,BA,5,493.65,2468.25
2024-09-24,1221,Celular,Eletrônicos,MG,4,1173.76,4695.04
2025-11-09,4459,Celular,Eletrônicos,SP,3,1703.33,5109.99
2024-05-06,2015,Monitor,Eletrônicos,SP,2,4141.61,8283.22
2024-06-21,3370,Teclado,Eletrônicos,PR,3,3868.99,11606.97
2025-09-06,3636,Cadeira,Casa,BA,4,956.69,3826.76
2025-12-10,1940,Notebook,Eletrônicos,PR,1,3970.17,3970.17
2023-01-11,4880,Mouse,Eletrônicos,RJ,1,3585.84,3585.84
2023-10-03,3017,Mesa,Casa,MG,2,3314.11,6628.22
2024-02-25,3900,Teclado,Eletrônicos,MG,1,1678.15,1678.15
2025-08-02,1119,Notebook,Eletrônicos,RJ,5,4385.9,21929.5
2025-02-28,1712,Celular,Eletrônicos,BA,2,1706.16,3412.32
2023-07-12,2622,Mouse,Eletrônicos,MG,3,3886.38,11659.14
2025-12-07,2651,Fone,Eletrônicos,SC,1,991.67,991.67
2023-11-14,3048,Fone,Eletrônicos,SP,1,4962.99,4962.99
2025-10-30,1500,Celular,Eletrônicos,RJ,2,4567.37,9134.74
2023-07-19,4963,Fone,Eletrônicos,SC,4,111.89,447.56
2024-05-24,1518,Fone,Eletrônicos,SC,3,1660.05,4980.15
2023-02-24,2648,Notebook,Eletrônicos,MG,1,2876.38,2876.38
2024-11-16,3266,Mouse,Eletrônicos,MG,4,1826.9,7307.6
2025-04-21,3852,Celular,Eletrônicos,SP,2,2872.18,5744.36
2025-03-04,2086,Celular,Eletrônicos,SP,2,1288.08,2576.16
2025-05-23,4317,Notebook,Eletrônicos,SC,5,2721.06,13605.3
2025-10-26,2980,Mesa,Casa,RJ,1,2508.8,2508.8
2023-10-17,2341,Cadeira,Casa,PR,5,3353.43,16767.149999999998
2025-04-15,1845,Teclado,Eletrônicos,SC,4,909.94,3639.76
2025-03-22,2976,Cadeira,Casa,RJ,1,2521.58,2521.58
2023-08-04,1106,Teclado,Eletrônicos,RJ,1,615.14,615.14
2024-05-27,1141,Fone,Eletrônicos,BA,5,2652.58,13262.9
2025-08-30,3119,Celular,Eletrônicos,RJ,5,2628.59,13142.95
2025-11-04,1249,Cadeira,Casa,RJ,4,3156.8,12627.2
2025-01-01,2641,Monitor,Eletrônicos,MG,1,113.39,113.39
2024-06-26,1877,Teclado,Eletrônicos,PR,5,4116.3,20581.5
2023-12-18,4592,Fone,Eletrônicos,BA,5,125.19,625.95
2025-12-23,2745,Mouse,Eletrônicos,SC,5,3315.04,16575.2
2025-05-14,1045,Mesa,Casa,RS,3,3003.5,9010.5
2025-03-02,4795,Mesa,Casa,RJ,5,164.8,824.0
2023-03-23,3927,Fone,Eletrônicos,RS,1,4750.68,4750.68
2023-10-17,3505,Teclado,Eletrônicos,RS,4,4643.31,18573.24
2025-03-18,2727,Mouse,Eletrônicos,SP,1,1155.49,1155.49
2025-11-28,2466,Notebook,Eletrônicos,SP,3,3636.64,10909.92
2025-04-12,1072,Fone,Eletrônicos,MG,3,4314.26,12942.78
2023-02-02,2830,Mouse,Eletrônicos,BA,5,1059.52,5297.6
2024-03-13,1440,Notebook,Eletrônicos,MG,3,4083.57,12250.710000000001
2025-02-26,2857,Notebook,Eletrônicos,SC,4,874.37,3497.48
2025-10-09,2336,Mesa,Casa,SC,5,4460.3,22301.5
2023-03-18,3972,Monitor,Eletrônicos,RJ,3,3634.24,10902.72
2023-07-11,2269,Fone,Eletrônicos,SP,5,4986.61,24933.05
2025-09-16,3275,Mesa,Casa,RJ,3,2208.52,6625.5599999999995
2025-12-27,1692,Notebook,Eletrônicos,SC,2,842.2,1684.4
2023-11-05,2249,Monitor,Eletrônicos,RS,5,716.75,3583.75
2024-03-17,4327,Mouse,Eletrônicos,SC,4,3281.12,13124.48
2023-09-15,1055,Mesa,Casa,SP,5,843.46,4217.3
2025-04-17,3922,Monitor,Eletrônicos,SC,2,1119.93,2239.86
2025-06-27,2211,Fone,Eletrônicos,BA,2,3055.4,6110.8
2023-06-21,2961,Monitor,Eletrônicos,SC,1,2276.77,2276.77
2024-12-30,1800,Monitor,Eletrônicos,SP,5,2498.46,12492.3
2024-01-12,3413,Cadeira,Casa,RJ,1,4431.13,4431.13
2025-04-24,4520,Celular,Eletrônicos,RJ,4,3051.68,12206.72
2023-10-06,1272,Monitor,Eletrônicos,PR,5,1380.84,6904.2
2025-08-16,2947,Mouse,Eletrônicos,RS,1,2825.92,2825.92
2024-01-07,2606,Celular,Eletrônicos,RJ,2,3711.83,7423.66
2024-04-18,3094,Cadeira,Casa,PR,4,3743.57,14974.28
2025-04-17,3161,Mouse,Eletrônicos,MG,3,4327.65,12982.949999999999
2025-05-12,1818,Mesa,Casa,PR,5,894.32,4471.6
2025-10-24,3033,Teclado,Eletrônicos,SP,4,1757.75,7031.0
2025-07-27,1940,Cadeira,Casa,RS,5,1830.71,9153.55
2023-05-13,4647,Teclado,Eletrônicos,PR,2,3208.64,6417.28
2025-10-30,3299,Fone,Eletrônicos,SP,5,3139.65,15698.25
2023-02-21,2788,Celular,Eletrônicos,PR,5,2687.19,13435.95
2023-02-22,2323,Fone,Eletrônicos,RJ,3,1788.6,5365.799999999999
2024-12-02,4236,Fone,Eletrônicos,BA,4,4890.89,19563.56
2024-06-14,3569,Mesa,Casa,SC,2,1632.89,3265.78
2023-08-28,3027,Celular,Eletrônicos,RJ,4,4250.15,17000.6
2024-07-01,2040,Notebook,Eletrônicos,SP,4,3012.32,12049.28
2025-10-30,3596,Teclado,Eletrônicos,RS,3,2559.15,7677.450000000001
2025-10-27,3356,Mouse,Eletrônicos,BA,2,1233.72,2467.44
2023-11-29,3850,Notebook,Eletrônicos,RS,4,1187.37,4749.48
2023-12-18,4030,Monitor,Eletrônicos,PR,1,3356.42,3356.42
2023-11-09,1665,Mesa,Casa,SP,5,3963.96,19819.8
2025-03-06,4795,Monitor,Eletrônicos,MG,1,3721.16,3721.16
2023-11-08,4039,Fone,Eletrônicos,PR,1,3353.74,3353.74
2024-05-02,4769,Monitor,Eletrônicos,MG,2,1856.34,3712.68
2024-03-03,1175,Cadeira,Casa,BA,3,1309.23,3927.69
2025-02-11,1479,Celular,Eletrônicos,SC,1,1894.67,1894.67
2024-09-27,3247,Cadeira,Casa,RS,4,2245.59,8982.36
2025-10-08,4635,Mesa,Casa,MG,5,2768.65,13843.25
2024-02-29,1019,Fone,Eletrônicos,BA,1,833.58,833.58
2023-03-24,4474,Celular,Eletrônicos,PR,4,1178.04,4712.16
2025-11-14,1746,Cadeira,Casa,SC,1,203.84,203.84
2023-05-13,1794,Mesa,Casa,SC,5,1223.34,6116.7
2023-12-15,4008,Teclado,Eletrônicos,MG,4,588.71,2354.84
2024-07-17,4540,Teclado,Eletrônicos,MG,5,2303.56,11517.8
2023-03-24,2791,Teclado,Eletrônicos,RS,3,2664.99,7994.969999999999
2023-03-05,3073,Notebook,Eletrônicos,PR,5,1755.7,8778.5
2023-09-07,2502,Cadeira,Casa,BA,3,550.54,1651.62
2024-03-13,3350,Celular,Eletrônicos,RS,2,999.86,1999.72
2023-11-06,1088,Notebook,Eletrônicos,RS,3,1050.91,3152.7300000000005
2023-11-05,4749,Notebook,Eletrônicos,PR,3,4739.77,14219.310000000001
2025-03-03,3686,Celular,Eletrônicos,SC,4,4601.6,18406.4
2023-08-26,1509,Teclado,Eletrônicos,BA,1,2962.74,2962.74
2023-08-07,1625,Monitor,Eletrônicos,MG,5,3217.49,16087.449999999999
2024-10-23,1420,Fone,Eletrônicos,PR,1,3020.71,3020.71
2024-06-20,4217,Mouse,Eletrônicos,PR,1,727.96,727.96
2023-07-08,4983,Notebook,Eletrônicos,SP,1,4124.35,4124.35
2024-02-04,2477,Mouse,Eletrônicos,RJ,4,2290.82,9163.28
2023-02-25,3236,Mouse,Eletrônicos,MG,1,3595.03,3595.03
2024-12-12,2959,Celular,Eletrônicos,MG,4,1047.59,4190.36
2024-06-24,1287,Celular,Eletrônicos,PR,2,1204.17,2408.34
2024-12-20,1786,Celular,Eletrônicos,SP,2,4159.45,8318.9
2023-03-13,4755,Notebook,Eletrônicos,RS,3,4869.24,14607.72
2025-08-21,2285,Notebook,Eletrônicos,SC,5,4971.98,24859.899999999998
2025-08-18,1954,Celular,Eletrônicos,PR,4,3217.83,12871.32
2024-03-05,1040,Notebook,Eletrônicos,MG,4,2222.77,8891.08
2023-06-12,3054,Mesa,Casa,RS,5,4340.69,21703.449999999997
2024-02-13,1184,Cadeira,Casa,RJ,1,3396.48,3396.48
2024-08-11,1452,Monitor,Eletrônicos,SP,2,639.07,1278.14
2024-09-16,3798,Mouse,Eletrônicos,RS,5,3991.85,19959.25
2025-01-05,4784,Celular,Eletrônicos,PR,3,1547.28,4641.84
2023-08-08,2408,Monitor,Eletrônicos,RS,5,848.77,4243.85
2023-01-02,2443,Monitor,Eletrônicos,SP,3,3643.46,10930.380000000001
2023-12-03,4903,Celular,Eletrônicos,MG,3,3575.12,10725.36
2024-09-08,4353,Notebook,Eletrônicos,RJ,1,1981.55,1981.55
2023-01-16,2804,Cadeira,Casa,RJ,3,3544.03,10632.09
2024-10-24,4282,Monitor,Eletrônicos,BA,5,1249.75,6248.75
2023-01-06,2299,Monitor,Eletrônicos,RJ,1,435.23,435.23
2024-11-23,4622,Mouse,Eletrônicos,BA,2,2619.66,5239.32
2024-12-09,2517,Monitor,Eletrônicos,SC,3,3397.84,10193.52
2024-08-24,4832,Cadeira,Casa,RJ,3,932.3,2796.8999999999996
2024-09-14,3061,Celular,Eletrônicos,MG,5,3107.82,15539.1
2023-01-30,4117,Teclado,Eletrônicos,RJ,3,1266.96,3800.88
2023-04-01,3778,Mouse,Eletrônicos,MG,1,3697.99,3697.99
2023-07-18,4231,Celular,Eletrônicos,SP,3,3115.94,9347.82
2024-10-21,2808,Teclado,Eletrônicos,MG,5,2277.25,11386.25
2023-11-25,2088,Mesa,Casa,BA,1,4410.85,4410.85
2025-02-27,1557,Celular,Eletrônicos,MG,5,1979.57,9897.85
2024-12-27,1445,Teclado,Eletrônicos,RS,5,1489.1,7445.5
2024-01-31,2041,Mouse,Eletrônicos,MG,3,2798.92,8396.76
2023-02-21,2925,Teclado,Eletrônicos,PR,1,604.61,604.61
2024-02-07,3818,Celular,Eletrônicos,SP,3,4135.73,12407.189999999999
2023-07-02,1674,Mouse,Eletrônicos,PR,3,1193.28,3579.84
2023-01-25,3993,Fone,Eletrônicos,BA,3,4175.04,12525.119999999999
2024-06-08,1883,Monitor,Eletrônicos,SC,3,4080.85,12242.55
2025-10-28,2944,Notebook,Eletrônicos,RJ,3,2152.96,6458.88
2023-01-18,1255,Teclado,Eletrônicos,RJ,5,2178.78,10893.900000000001
2025-03-24,1967,Notebook,Eletrônicos,PR,5,1991.33,9956.65
2024-08-01,3532,Teclado,Eletrônicos,BA,2,4323.0,8646.0
2023-09-20,3091,Mesa,Casa,MG,5,4260.08,21300.4
2023-01-08,2292,Mouse,Eletrônicos,SC,3,3773.09,11319.27
2025-05-05,4511,Cadeira,Casa,RS,4,4229.55,16918.2
2023-03-24,4702,Notebook,Eletrônicos,SC,2,2070.23,4140.46
2025-01-11,3178,Teclado,Eletrônicos,SP,2,2669.41,5338.82
2024-08-03,1362,Mouse,Eletrônicos,BA,1,2324.61,2324.61
2025-05-03,1044,Celular,Eletrônicos,MG,5,2978.67,14893.35
2024-10-08,1113,Celular,Eletrônicos,SP,2,419.2,838.4
2023-07-22,1761,Mouse,Eletrônicos,RS,1,4553.79,4553.79
2024-02-25,1764,Mouse,Eletrônicos,BA,3,1326.0,3978.0
2024-12-18,3151,Notebook,Eletrônicos,RS,2,724.81,1449.62
2025-06-22,3950,Celular,Eletrônicos,SP,4,603.44,2413.76
2025-04-14,2419,Mouse,Eletrônicos,SC,5,2726.84,13634.2
2024-12-12,3832,Celular,Eletrônicos,RJ,3,3128.96,9386.880000000001
2024-10-17,3532,Monitor,Eletrônicos,SP,3,3702.77,11108.31
2024-06-08,3822,Mouse,Eletrônicos,RS,2,3046.87,6093.74
2024-05-05,1803,Monitor,Eletrônicos,RJ,2,1547.2,3094.4
2025-03-08,3537,Monitor,Eletrônicos,BA,3,4049.94,12149.82
2025-02-17,4490,Fone,Eletrônicos,PR,5,4703.44,23517.199999999997
2024-10-07,1456,Cadeira,Casa,BA,1,4477.55,4477.55
2024-06-29,1625,Notebook,Eletrônicos,PR,2,1944.0,3888.0
2024-01-08,2260,Monitor,Eletrônicos,BA,5,4032.13,20160.65
2024-07-09,1359,Teclado,Eletrônicos,RS,1,4494.49,4494.49
2025-05-05,1642,Fone,Eletrônicos,BA,2,4344.04,8688.08
2025-11-26,1432,Mouse,Eletrônicos,SC,3,736.58,2209.7400000000002
2025-09-18,2320,Mouse,Eletrônicos,RJ,5,1959.41,9797.050000000001
2024-10-20,1063,Mouse,Eletrônicos,SP,2,147.13,294.26
2023-11-02,1008,Celular,Eletrônicos,RS,3,3013.18,9039.539999999999
2023-12-11,3706,Notebook,Eletrônicos,RS,1,3015.21,3015.21
2025-11-29,2294,Teclado,Eletrônicos,SP,2,2946.08,5892.16
2024-08-05,2747,Monitor,Eletrônicos,RS,1,3529.34,3529.34
2023-08-06,4017,Fone,Eletrônicos,SP,3,205.07,615.21
2024-07-13,2338,Monitor,Eletrônicos,MG,2,1374.05,2748.1
2025-09-07,1248,Notebook,Eletrônicos,RJ,1,1116.04,1116.04
2025-10-26,4793,Celular,Eletrônicos,SC,4,2005.92,8023.68
2024-05-13,1242,Cadeira,Casa,SP,2,1015.54,2031.08
2023-10-26,1986,Mesa,Casa,RJ,4,936.78,3747.12
2024-11-29,4590,Cadeira,Casa,BA,2,1704.09,3408.18
2023-07-03,4662,Notebook,Eletrônicos,SP,4,1161.54,4646.16
2024-02-25,2653,Fone,Eletrônicos,RJ,3,3917.85,11753.55
2024-01-14,1587,Fone,Eletrônicos,PR,2,1540.72,3081.44
2025-10-17,2491,Teclado,Eletrônicos,MG,3,4272.51,12817.53
2024-12-27,4096,Celular,Eletrônicos,BA,1,3318.01,3318.01
2025-06-01,1362,Teclado,Eletrônicos,SP,1,3624.79,3624.79
2023-05-07,4780,Teclado,Eletrônicos,SC,3,3271.18,9813.539999999999
2025-07-25,4546,Mouse,Eletrônicos,SP,1,1291.8,1291.8
2024-04-15,1338,Fone,Eletrônicos,BA,3,247.11,741.33
2025-06-28,4685,Teclado,Eletrônicos,BA,2,4903.58,9807.16
2025-01-01,2892,Cadeira,Casa,SP,5,4133.24,20666.199999999997
2023-04-06,1316,Mesa,Casa,SP,4,2788.88,11155.52
2025-08-21,2971,Mesa,Casa,MG,3,4630.97,13892.91
2023-04-25,4593,Mouse,Eletrônicos,RJ,3,1260.98,3782.94
2024-08-06,3427,Fone,Eletrônicos,RS,2,3561.65,7123.3
2024-07-06,4248,Celular,Eletrônicos,SC,1,2069.85,2069.85
2023-03-27,2202,Teclado,Eletrônicos,BA,4,1140.01,4560.04
2024-05-24,1644,Fone,Eletrônicos,BA,4,727.53,2910.12
2023-07-19,4972,Monitor,Eletrônicos,RJ,2,2647.16,5294.32
2025-01-24,3738,Monitor,Eletrônicos,RJ,5,4504.87,22524.35
2025-08-31,4484,Cadeira,Casa,RJ,4,2037.22,8148.88
2025-05-22,4498,Celular,Eletrônicos,MG,4,4405.53,17622.12
2025-05-20,3984,Teclado,Eletrônicos,RJ,2,2089.3,4178.6
2023-03-16,4171,Fone,Eletrônicos,PR,1,4052.89,4052.89
2023-02-18,1074,Mouse,Eletrônicos,BA,3,4276.5,12829.5
2024-11-10,3575,Mouse,Eletrônicos,SC,3,3617.03,10851.09
2023-04-11,4000,Cadeira,Casa,SP,1,3147.47,3147.47
2023-07-01,4918,Celular,Eletrônicos,RJ,1,1241.42,1241.42
2024-04-04,3871,Monitor,Eletrônicos,RJ,3,835.19,2505.57
2025-02-19,1759,Celular,Eletrônicos,BA,2,4509.17,9018.34
2024-02-11,1806,Notebook,Eletrônicos,RJ,1,4536.29,4536.29
2025-04-27,4473,Fone,Eletrônicos,SC,4,857.65,3430.6
2023-01-11,2339,Mouse,Eletrônicos,RS,4,2638.51,10554.04
2024-01-04,1864,Teclado,Eletrônicos,RJ,1,4850.5,4850.5
2023-01-16,2646,Notebook,Eletrônicos,SC,3,3223.33,9669.99
2024-09-19,3826,Notebook,Eletrônicos,PR,2,4171.47,8342.94
2024-11-26,3521,Mouse,Eletrônicos,RJ,4,2182.26,8729.04
2023-01-28,3968,Celular,Eletrônicos,RS,1,4553.62,4553.62
2024-06-20,4643,Fone,Eletrônicos,SP,1,3160.9,3160.9
2025-04-22,1152,Mouse,Eletrônicos,SP,3,531.32,1593.96
2025-03-09,4614,Teclado,Eletrônicos,SC,4,1440.69,5762.76
2024-01-15,4559,Mesa,Casa,MG,4,2773.55,11094.2
2023-09-29,2417,Mesa,Casa,SC,5,4238.79,21193.95
2025-04-19,1734,Mouse,Eletrônicos,MG,5,1775.05,8875.25
2024-10-26,1115,Celular,Eletrônicos,RS,4,2327.59,9310.36
2024-02-24,2634,Mouse,Eletrônicos,BA,5,2393.59,11967.95
2025-02-26,3497,Cadeira,Casa,SP,5,3802.02,19010.1
2025-05-28,3507,Monitor,Eletrônicos,SP,2,538.99,1077.98
2024-08-09,1710,Notebook,Eletrônicos,PR,1,4957.7,4957.7
2023-10-29,3638,Mesa,Casa,SP,4,930.63,3722.52
2024-08-21,2707,Mesa,Casa,BA,4,591.81,2367.24
2023-08-19,4087,Monitor,Eletrônicos,SC,3,3603.79,10811.369999999999
2023-02-07,1105,Monitor,Eletrônicos,SP,4,3973.74,15894.96
2025-01-15,4160,Notebook,Eletrônicos,BA,2,1454.32,2908.64
